track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
Promises (with Sam Smith),Calvin Harris,84.0,Promises (with Sam Smith),2018-08-17,pop,0.781,0.768,5.387222222222222,-5.991,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309.0,High Popularity,Fast,Moderate,August
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,82.0,Close To Me (feat. Swae Lee),2018-10-24,pop,0.574,0.758,1.0,-5.029,0.0,0.0621,0.0969,0.0,0.19030977962953666,0.492,144.111,182623.0,High Popularity,Very Fast,Moderate,October
Giant (with Rag'n'Bone Man),Calvin Harris,83.0,Giant (with Rag'n'Bone Man),2019-01-11,pop,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.5098375511751326,122.015,229184.0,High Popularity,Fast,Loud,January
Mama,Jonas Blue,68.0,Mama,2017-05-05,pop,0.737,0.792,11.0,-4.117,0.0,0.10698268610046399,0.102,0.0,0.0532,0.543,104.012,184134.0,Medium Popularity,Moderate,Loud,May
Bad Liar,Imagine Dragons,42.58588104502501,Bad Liar,2018-11-06,pop,0.383,0.637,3.0,-6.993,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773.0,Medium-Low Popularity,Extremely Fast,Moderate,November
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,79.0,Nothing Breaks Like a Heart (feat. Miley Cyrus),2018-11-30,pop,0.601,0.794,5.387222222222222,-5.844,0.0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467.0,High Popularity,Moderate,Moderate,November
Move On,Mike Posner,17.0,Move On,2019-01-04,pop,0.738,0.689,2.0,-5.715,0.5638447617132516,0.0327,0.167,0.453,0.413,0.416,102.021,178427.0,Low Popularity,Moderate,Moderate,January
No Candle No Light (feat. Nicki Minaj),ZAYN,4.0,No Candle No Light (feat. Nicki Minaj),2018-11-15,pop,0.612,0.742,5.0,-4.198,0.0,0.0519,0.0176,0.08365661309457895,0.101,0.431,122.052,193399.0,Very Low Popularity,Fast,Loud,November
Treat You Better - Single Edit,RÜFÜS DU SOL,61.0,Treat You Better,2018-11-09,pop,0.625,0.576,5.387222222222222,-5.812,1.0,0.036,0.217,2.85e-06,0.0897,0.297,121.915,218306.0,Medium Popularity,Fast,Moderate,November
Better To Lie (with Jesse & Swae Lee),benny blanco,51.0,Better To Lie (with Jesse & Swae Lee),2018-11-30,pop,0.758,0.6989134898547792,10.0,-7.909,0.0,0.094,0.0376,4.77e-06,0.111,0.519,155.038,176056.0,Medium Popularity,Very Fast,Moderate,November
Should've Known Better (feat. Anne-Marie),Clean Bandit,53.0,What Is Love? (Deluxe Edition),2018-11-30,pop,0.638,0.729,5.0,-5.859,1.0,0.0405,0.144,3.86e-06,0.257,0.506,75.029,225829.00778894473,Medium Popularity,Very Slow,Moderate,November
Dreams,Bazzi,69.0,COSMIC,2018-04-12,pop,0.663,0.666,6.0,-5.441,0.5638447617132516,0.125,0.583,3.85e-06,0.222,0.605,159.983,147021.0,Medium Popularity,Very Fast,Moderate,April
Feeling of Falling,Cheat Codes,63.0,Feeling of Falling,2018-11-30,pop,0.744,0.71,0.0,-6.291,0.0,0.0551,0.0287,0.0,0.107,0.652,119.945,225829.00778894473,Medium Popularity,Moderate,Moderate,November
Mountains,Sia,3.0,Mountains,2018-11-01,pop,0.6545498077701337,0.6,1.0,-7.75,1.0,0.0291,0.374,0.0248,0.151,0.18,85.959,194733.0,Very Low Popularity,Slow,Moderate,November
My Way (ft. Alice Berg),Nicky Romero,12.0,My Way (ft. Alice Berg),2018-11-30,pop,0.648,0.699,1.0,-5.89,0.0,0.0296,0.031,0.08365661309457895,0.119,0.371,105.05,178286.0,Low Popularity,Moderate,Moderate,November
Blow That Smoke (feat. Tove Lo),Major Lazer,46.0,Blow That Smoke (feat. Tove Lo),2018-10-17,pop,0.719,0.703,5.0,-4.93,0.5638447617132516,0.0392,0.032,1.14e-05,0.0656,0.72,101.984,223000.0,Medium-Low Popularity,Moderate,Loud,October
Never Let You Go (feat. Sofia Reyes),Slushii,53.0,Never Let You Go (feat. Sofia Reyes),2019-01-18,pop,0.67,0.672,1.0,-3.469,1.0,0.0923,0.192,5.13e-05,0.0926,0.5098375511751326,165.075,162538.0,Medium Popularity,Extremely Fast,Loud,January
Swan Song,Dua Lipa,70.0,Swan Song,2019-01-24,pop,0.588,0.6989134898547792,5.0,-6.54,0.0,0.216,0.00579,0.000275,0.208,0.509,188.098,182075.0,Medium Popularity,Ultra Fast,Moderate,January
There You Are,ZAYN,72.0,Icarus Falls,2018-12-13,pop,0.452,0.685,0.0,-4.828,0.0,0.0385,0.0257,0.0,0.11,0.305,121.04495242659672,199600.0,High Popularity,Fast,Loud,December
All Into Nothing,R3HAB,60.0,All Into Nothing,2018-12-07,pop,0.6545498077701337,0.763,9.0,-6.66,1.0,0.0491,0.0421,0.0,0.394,0.211,99.953,161400.0,Medium Popularity,Slow,Moderate,December
Suncity (feat. Empress Of),Khalid,65.0,Suncity,2018-10-18,pop,0.695,0.639,7.0,-6.897,0.0,0.153,0.107,0.000657,0.19030977962953666,0.344,90.027,189493.0,Medium Popularity,Slow,Moderate,October
i'm so tired...,Lauv,83.0,i'm so tired...,2019-01-24,pop,0.599,0.733,11.0,-6.7204889102207845,1.0,0.203,0.176,0.0,0.242,0.534,102.211,162583.0,High Popularity,Moderate,Moderate,January
Chlorine,Twenty One Pilots,79.0,Trench,2018-10-05,pop,0.609,0.674,10.0,-7.388,0.5638447617132516,0.0548,0.0735,0.06,0.345,0.315,90.009,324467.0,High Popularity,Slow,Moderate,October
Grip,Seeb,73.0,Grip,2018-12-06,pop,0.598,0.904,4.0,-2.293,1.0,0.0507,0.331,0.0,0.264,0.503,121.04495242659672,198075.0,High Popularity,Fast,Loud,December
Nights Like This (feat. Ty Dolla $ign),Kehlani,42.58588104502501,Nights Like This (feat. Ty Dolla $ign),2019-01-10,pop,0.61,0.725,8.0,-5.131,1.0,0.15,0.367,0.0,0.154,0.291,146.163,201788.0,Medium-Low Popularity,Very Fast,Moderate,January
Call You (feat. Nasri of MAGIC!),Cash Cash,60.0,Call You (feat. Nasri of MAGIC!),2018-11-30,pop,0.6545498077701337,0.767,10.0,-4.101,1.0,0.051,0.12,0.0,0.374,0.112,125.506,219451.0,Medium Popularity,Fast,Loud,November
So Close,NOTD,42.58588104502501,So Close (feat. Georgia Ku),2018-11-02,pop,0.7,0.872,10.0,-5.896,1.0,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302.0,Medium-Low Popularity,Fast,Moderate,November
imagine,Ariana Grande,11.0,imagine,2018-12-14,pop,0.714,0.474,8.0,-4.993,1.0,0.039,0.374,0.0,0.106,0.376,62.484,225829.00778894473,Low Popularity,Very Slow,Loud,December
You Remind Me (feat. Stanaj),Gryffin,51.0,Gravity Pt. 1,2018-12-14,pop,0.573,0.881,3.0,-6.7204889102207845,0.0,0.0331,0.111,0.0,0.222,0.419,128.926,217250.0,Medium Popularity,Fast,Moderate,December
Sweet but Psycho,Ava Max,87.0,Sweet but Psycho,2018-08-17,pop,0.719,0.704,1.0,-4.724,1.0,0.0476,0.0691,0.0,0.166,0.628,133.002,225829.00778894473,High Popularity,Fast,Loud,August
Scared of Love,Rudimental,49.0,Toast to Our Differences (Deluxe Edition),2019-01-25,pop,0.721,0.691,5.0,-4.671,1.0,0.0536,0.175427786901252,1.87e-06,0.286,0.343,118.018,203000.0,Medium-Low Popularity,Moderate,Loud,January
Don't Kill My High,Lost Kings,67.0,Paper Crowns (Deluxe),2019-01-18,pop,0.674,0.6989134898547792,8.0,-4.876,1.0,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333.0,Medium Popularity,Very Fast,Loud,January
Lost Control,Alan Walker,71.0,Different World,2018-12-14,pop,0.736,0.555,4.0,-4.689,1.0,0.0757,0.0345,0.000157,0.0798,0.323,91.997,225829.00778894473,High Popularity,Slow,Loud,December
Done Da Da,Massari,46.0,Tune In,2018-07-20,pop,0.487,0.797,1.0,-4.237,1.0,0.0646,0.0434,0.00363,0.108,0.5098375511751326,167.952,177102.0,Medium-Low Popularity,Extremely Fast,Loud,July
Who Do You Love,The Chainsmokers,23.0,Who Do You Love,2019-02-07,pop,0.51,0.835,3.0,-4.673,1.0,0.10698268610046399,0.00791,0.0,0.219,0.435,140.024,226747.0,Low Popularity,Very Fast,Loud,February
Speechless (feat. Erika Sirola),Robin Schulz,78.0,Speechless (feat. Erika Sirola),2018-11-16,pop,0.574,0.728,1.0,-4.777,0.5638447617132516,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942.0,High Popularity,Fast,Loud,November
Solo (feat. Demi Lovato),Clean Bandit,80.0,Solo (feat. Demi Lovato),2018-05-17,pop,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,0.08365661309457895,0.35,0.565,105.005,222653.0,High Popularity,Moderate,Loud,May
Beautiful (feat. Camila Cabello),Bazzi,81.0,Beautiful (feat. Camila Cabello),2018-08-02,pop,0.638,0.6989134898547792,2.0,-4.722,1.0,0.0337,0.346,0.0,0.105,0.249,100.027,180000.0,High Popularity,Moderate,Loud,August
Rise,Jonas Blue,76.0,Rise,2018-05-25,pop,0.69,0.784,5.387222222222222,-4.653,1.0,0.032,0.323,0.0,0.203,0.669,106.066,194408.0,High Popularity,Moderate,Loud,May
1999,Charli XCX,71.0,1999,2018-10-05,pop,0.739,0.742,7.0,-4.586,1.0,0.0329,0.0227,1.39e-06,0.229,0.5098375511751326,124.016,189000.0,High Popularity,Fast,Loud,October
Right Now,Nick Jonas,73.0,Right Now,2018-08-24,pop,0.597,0.751,6.0,-4.982,0.0,0.193,0.0104,0.0,0.0912,0.568,121.04495242659672,201680.0,High Popularity,Fast,Loud,August
No Place,Backstreet Boys,59.0,No Place,2019-01-04,pop,0.716,0.533,3.0,-5.439,1.0,0.0283,0.147,0.0,0.19030977962953666,0.502,91.995,179747.0,Medium Popularity,Slow,Moderate,January
Happy Now,Zedd,80.0,Happy Now,2018-07-18,pop,0.503,0.741,4.0,-5.128,1.0,0.047,0.175427786901252,1.49e-06,0.0712,0.458,88.335,207030.0,High Popularity,Slow,Moderate,July
Hold Me (feat. Frank Kadillac),Ria Mae,38.0,Hold Me (feat. Frank Kadillac),2018-10-05,pop,0.6545498077701337,0.611,8.0,-7.844,1.0,0.112,0.244,3.97e-06,0.105,0.285,68.443,188280.0,Medium-Low Popularity,Very Slow,Moderate,October
LET YOU BE RIGHT,Meghan Trainor,42.58588104502501,LET YOU BE RIGHT,2018-05-11,pop,0.822,0.611,0.0,-5.448,1.0,0.17,0.0292,0.0,0.0628,0.567,105.052,176944.0,Medium-Low Popularity,Moderate,Moderate,May
Night Like This,Shawn Desman,44.0,Fresh,2010-08-03,pop,0.767,0.633,1.0,-6.331,0.5638447617132516,0.0501,0.00438,0.0,0.0424,0.448,120.031,231360.0,Medium-Low Popularity,Fast,Moderate,August
High School Dropout,Neon Dreams,2.0,High School Dropout,2019-01-04,pop,0.718,0.899,0.0,-4.029,0.5638447617132516,0.29,0.0437,0.0,0.0702,0.882,112.041,184552.0,Very Low Popularity,Moderate,Loud,January
Undrunk,FLETCHER,24.0,Undrunk,2019-01-25,pop,0.679,0.572,5.0,-6.7204889102207845,1.0,0.0781,0.455,2.41e-06,0.127,0.542,92.859,183428.0,Low Popularity,Slow,Moderate,January
Best I Ever Had,Drake,72.0,Thank Me Later (Int'l Version),2010-01-01,pop,0.431,0.894,5.0,-2.673,0.0,0.33,0.0951,0.0,0.188,0.604,162.193,225829.00778894473,High Popularity,Extremely Fast,Loud,January
Yours,Lo Lo,28.0,Yours,2018-04-27,pop,0.741,0.643,2.0,-6.476,1.0,0.079,0.175427786901252,0.0,0.107,0.66,89.99,166116.0,Low Popularity,Slow,Moderate,April
8 Letters,Why Don't We,11.0,8 Letters,2018-08-09,pop,0.607,0.478,1.0,-5.702,0.0,0.031,0.649,0.0,0.0928,0.255,88.979,225829.00778894473,Low Popularity,Slow,Moderate,August
No Sleep (feat. Bonn),Martin Garrix,76.0,No Sleep (feat. Bonn),2019-02-21,pop,0.44,0.635,11.0,-6.385,1.0,0.10698268610046399,0.129,0.0,0.121,0.327,128.133,207095.0,High Popularity,Fast,Moderate,February
Don't Call Me Up,Mabel,85.0,Ivy To Roses (Mixtape),2019-01-18,pop,0.674,0.881,5.387222222222222,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480.0,High Popularity,Slow,Loud,January
MONOPOLY (with Victoria Monét),Ariana Grande,72.0,MONOPOLY,2019-04-01,pop,0.892,0.507,0.0,-8.282,1.0,0.378,0.704,3.14e-05,0.19030977962953666,0.695,143.96,158587.0,High Popularity,Very Fast,Moderate,April
Preach,John Legend,67.0,Preach,2019-02-15,pop,0.508,0.6989134898547792,11.0,-5.712,0.0,0.0443,0.0681,0.0,0.1,0.412,91.906,236880.0,Medium Popularity,Slow,Moderate,February
Love Me,Felix Cartal,60.0,Love Me,2019-02-14,pop,0.754,0.824,5.387222222222222,-2.453,0.0,0.039,0.0506,7.92e-06,0.108,0.613,116.978,194872.0,Medium Popularity,Moderate,Loud,February
Can't Breathe,Fefe Dobson,24.0,Joy,2010-01-01,pop,0.44,0.87,0.0,-6.7204889102207845,1.0,0.0708,0.0164,0.0,0.0778,0.326,172.047,224213.0,Low Popularity,Extremely Fast,Moderate,January
Doin’ Dirt,Maroon 5,0.0,Overexposed (Deluxe),2012-06-22,pop,0.69,0.851,3.0,-4.005,0.0,0.0457,0.000923,0.0,0.0757,0.896,121.04495242659672,211427.0,Unknown,Fast,Loud,June
DCMO (Don't Count Me Out),LU KALA,0.0,DCMO (Don't Count Me Out),2018-09-05,pop,0.419,0.532,5.0,-8.994,1.0,0.0643,0.0145,0.08365661309457895,0.37,0.522,106.712,172687.0,Unknown,Moderate,Moderate,September
In the Name of Love,Martin Garrix,80.0,In the Name of Love,2016-07-29,pop,0.501,0.519,4.0,-6.7204889102207845,0.0,0.0409,0.109,0.0,0.454,0.168,133.99,195707.0,High Popularity,Fast,Moderate,July
Instant Crush,Daft Punk,75.0,Random Access Memories,2013-05-17,pop,0.775,0.585,10.0,-9.516,0.0,0.0271,0.0422,0.619,0.19030977962953666,0.518,109.942,337560.0,High Popularity,Moderate,Moderate,May
Faded - Dash Berlin Remix,Alan Walker,2.0,Faded (Remixes),2016-04-29,pop,0.389,0.915,6.0,-3.261,0.5638447617132516,0.0456,0.000752,0.0133,0.122,0.0943,127.984,215307.0,Very Low Popularity,Fast,Loud,April
One More Time,Daft Punk,74.0,Discovery,2001-03-07,pop,0.611,0.697,2.0,-8.618,1.0,0.133,0.0193,0.0,0.332,0.476,121.04495242659672,320357.0,High Popularity,Fast,Moderate,March
Starboy,The Weeknd,15.0,Starboy,2016-09-22,pop,0.68,0.594,7.0,-7.021,1.0,0.28,0.175427786901252,2.35e-06,0.134,0.475,186.04,230467.0,Low Popularity,Ultra Fast,Moderate,September
Cheap Thrills,Sia,63.0,This Is Acting,2016-02-18,pop,0.6545498077701337,0.8,6.0,-4.931,0.0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,224813.0,Medium Popularity,Slow,Loud,February
Cold Water (feat. Justin Bieber & MØ),Major Lazer,19.0,Cold Water (feat. Justin Bieber & MØ),2016-07-22,pop,0.608,0.798,6.0,-5.092,0.0,0.0432,0.175427786901252,0.0,0.156,0.501,92.943,185352.0,Low Popularity,Slow,Moderate,July
Lush Life,Zara Larsson,20.0,Lush Life,2015-06-09,pop,0.694,0.712,7.0,-3.923,0.0,0.046,0.133,0.0,0.211,0.799,121.04495242659672,201122.0,Low Popularity,Fast,Loud,June
Sex,Cheat Codes,1.0,Sex,2016-05-27,pop,0.51,0.692,0.0,-5.825,1.0,0.171,0.175427786901252,0.0,0.138,0.209,102.42,228361.0,Very Low Popularity,Moderate,Moderate,May
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,70.0,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,pop,0.632,0.701,5.387222222222222,-5.921,1.0,0.146,0.0114,0.0,0.108,0.497,162.958,215414.0,Medium Popularity,Extremely Fast,Moderate,April
"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,77.0,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,pop,0.502,0.786,9.0,-4.378,0.0,0.317,0.175427786901252,0.0,0.65,0.739,169.021,243491.0,High Popularity,Extremely Fast,Loud,June
GDFR (feat. Sage the Gemini & Lookas),Flo Rida,68.0,My House,2015-04-07,pop,0.657,0.827,5.387222222222222,-4.036,1.0,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186.0,Medium Popularity,Very Fast,Loud,April
Roses,The Chainsmokers,73.0,Roses,2015-06-16,pop,0.713,0.802,4.0,-7.055,1.0,0.0561,0.175427786901252,0.00377,0.309,0.343,100.001,226739.0,High Popularity,Moderate,Moderate,June
PILLOWTALK,ZAYN,78.0,Mind Of Mine (Deluxe Edition),2016-03-25,pop,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.5098375511751326,124.944,202747.0,High Popularity,Fast,Loud,March
Panda,Desiigner,11.0,Panda,2016-02-26,pop,0.679,0.734,10.0,-5.542,0.5638447617132516,0.444,0.0241,1.65e-06,0.369,0.245,145.028,247867.0,Low Popularity,Very Fast,Moderate,February
7/11,Beyoncé,71.0,BEYONCÉ [Platinum Edition],2014-11-24,pop,0.747,0.705,9.0,-5.137,0.0,0.126,0.0128,0.0,0.126,0.5098375511751326,136.024,213507.0,High Popularity,Fast,Moderate,November
Watch Out For This (Bumaye),Major Lazer,2.0,Free the Universe (Extended Version),2013-04-16,pop,0.819,0.759,10.0,-6.7204889102207845,0.0,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,269147.0,Very Low Popularity,Moderate,Moderate,April
Dangerous (feat. Sam Martin),David Guetta,66.0,Listen,2014-11-21,pop,0.466,0.6989134898547792,4.0,-4.838,0.0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,203641.0,Medium Popularity,Slow,Loud,November
"Me, Myself & I",G-Eazy,77.0,When It's Dark Out,2015-12-04,pop,0.6545498077701337,0.672,0.0,-6.524,0.0,0.0955,0.0186,0.0,0.158,0.382,111.996,251467.0,High Popularity,Moderate,Moderate,December
Pump It,The Black Eyed Peas,12.0,Monkey Business,2005-01-01,pop,0.648,0.931,1.0,-3.15,0.0,0.181,0.175427786901252,0.0,0.752,0.744,153.649,213067.0,Low Popularity,Very Fast,Loud,January
Bad (feat. Vassy) - Radio Edit,David Guetta,65.0,Listen,2014-11-21,pop,0.614,0.972,5.0,-3.927,0.0,0.10698268610046399,0.00125,0.0186,0.328,0.411,127.966,170625.0,Medium Popularity,Fast,Loud,November
Want to Want Me,Jason Derulo,76.0,Everything Is 4,2015-05-29,pop,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.08365661309457895,0.109,0.656,114.025,207719.0,High Popularity,Moderate,Moderate,May
Faded,Alan Walker,20.0,Faded,2015-12-04,pop,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.5098375511751326,90.011,212627.0,Low Popularity,Slow,Moderate,December
Cake By The Ocean,DNCE,15.0,SWAAY,2015-10-23,pop,0.774,0.765,4.0,-5.503,0.5638447617132516,0.0517,0.156,0.0,0.0523,0.908,119.018,218440.0,Low Popularity,Moderate,Moderate,October
Chandelier,Sia,79.0,1000 Forms Of Fear,2014-07-04,pop,0.399,0.787,1.0,-6.7204889102207845,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0,High Popularity,Moderate,Moderate,July
Sexy Bitch (feat. Akon),David Guetta,18.0,One More Love,2010-11-22,pop,0.813,0.627,11.0,-5.018,0.0,0.0486,0.076,0.08365661309457895,0.131,0.801,130.011,195853.0,Low Popularity,Fast,Moderate,November
Dark Horse,Katy Perry,13.0,PRISM (Deluxe),2013-01-01,pop,0.645,0.589,6.0,-6.131,1.0,0.10698268610046399,0.00396,0.0,0.145,0.35,131.899,215672.0,Low Popularity,Fast,Moderate,January
Paradise,Coldplay,42.58588104502501,Mylo Xyloto,2011-10-24,pop,0.449,0.585,5.0,-6.762,1.0,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719.0,Medium-Low Popularity,Fast,Moderate,October
If It Ain't Love,Jason Derulo,60.0,If It Ain't Love,2016-04-01,pop,0.503,0.843,10.0,-4.991,0.5638447617132516,0.316,0.0487,0.0,0.344,0.778,128.63,203105.0,Medium Popularity,Fast,Loud,April
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,77.0,Delirium (Deluxe),2015-11-06,pop,0.262,0.606,8.0,-6.646,0.5638447617132516,0.0484,0.247,0.0,0.125,0.275,189.857,252534.0,High Popularity,Ultra Fast,Moderate,November
Ride,Twenty One Pilots,81.0,Blurryface,2015-05-15,pop,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.08365661309457895,0.113,0.566,74.989,214507.0,High Popularity,Very Slow,Moderate,May
Fast Car,Jonas Blue,22.0,Fast Car,2015-12-04,pop,0.459,0.587,9.0,-6.983,1.0,0.10698268610046399,0.453,0.0,0.307,0.581,113.901,212424.0,Low Popularity,Moderate,Moderate,December
Hotline Bling,Drake,10.0,Hotline Bling,2015-07-31,pop,0.893,0.639,2.0,-7.857,1.0,0.0549,0.00226,0.000315,0.0382,0.579,134.963,225829.00778894473,Very Low Popularity,Fast,Moderate,July
Marvin Gaye,Charlie Puth,63.0,Nine Track Mind,2016-01-29,pop,0.795,0.616,1.0,-5.281,0.0,0.06,0.417,0.0,0.349,0.815,110.015,225829.00778894473,Medium Popularity,Moderate,Moderate,January
Stay (feat. Maty Noyes),Kygo,62.0,Cloud Nine,2016-05-13,pop,0.648,0.736,8.0,-7.948,1.0,0.10698268610046399,0.0444,0.000137,0.171,0.378,103.027,239465.0,Medium Popularity,Moderate,Moderate,May
Hymn for the Weekend - Seeb Remix,Coldplay,71.0,Hymn for the Weekend (Seeb Remix),2016-03-25,pop,0.565,0.849,0.0,-3.516,0.0,0.0517,0.00868,0.08365661309457895,0.12,0.427,102.034,212647.0,High Popularity,Moderate,Loud,March
Lean On (feat. MØ & DJ Snake),Major Lazer,13.0,Peace Is The Mission,2015-05-29,pop,0.723,0.809,5.387222222222222,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,Low Popularity,Slow,Loud,May
Lane Boy,Twenty One Pilots,71.0,Blurryface,2015-05-15,pop,0.616,0.811,7.0,-4.804,1.0,0.0626,0.175427786901252,1.57e-05,0.0566,0.913,159.929,253093.0,High Popularity,Very Fast,Loud,May
On Top Of The World,Imagine Dragons,19.0,Night Visions (Deluxe),2012-09-04,pop,0.507,0.923,0.0,-5.581,1.0,0.173,0.0818,0.08365661309457895,0.0951,0.768,99.252,189840.0,Low Popularity,Slow,Moderate,September
The Nights,Avicii,13.0,The Days / Nights,2014-12-01,pop,0.529,0.854,6.0,-5.29,1.0,0.0436,0.0178,0.08365661309457895,0.242,0.654,125.984,176658.0,Low Popularity,Fast,Moderate,December
On My Mind,Ellie Goulding,64.0,Delirium (Deluxe),2015-11-06,pop,0.702,0.705,0.0,-6.666,1.0,0.0543,0.258,5.93e-06,0.0879,0.5098375511751326,154.911,213445.0,Medium Popularity,Very Fast,Moderate,November
I Need Your Love (feat. Ellie Goulding),Calvin Harris,69.0,18 Months,2012-10-26,pop,0.695,0.869,8.0,-6.7204889102207845,1.0,0.0483,0.41,0.0,0.237,0.58,124.989,234507.0,Medium Popularity,Fast,Moderate,October
Lights - Single Version,Ellie Goulding,9.0,Bright Lights,2010-01-01,pop,0.682,0.795,8.0,-6.17,0.5638447617132516,0.0367,0.0297,0.0391,0.131,0.78,120.008,210853.0,Very Low Popularity,Fast,Moderate,January
Give Me Everything,Pitbull,79.0,Planet Pit (Deluxe Version),2011-06-17,pop,0.671,0.939,8.0,-3.206,1.0,0.161,0.192,0.0,0.298,0.529,121.04495242659672,252307.0,High Popularity,Fast,Loud,June
Otra Era,Javiera Mena,1.0,Otra Era,2014-10-28,pop,0.534,0.888,2.0,-6.7204889102207845,1.0,0.0274,0.0196,0.183,0.151,0.624,101.989,244979.0,Very Low Popularity,Moderate,Moderate,October
"Sincronía, Pegaso",Javiera Mena,0.0,Otra Era,2014-10-28,pop,0.566,0.891,1.0,-5.877,0.0,0.033,0.00329,0.0102,0.0926,0.5098375511751326,109.017,285512.0,Unknown,Moderate,Moderate,October
Luz de Piedra de Luna,Javiera Mena,0.0,Mena,2010-09-01,pop,0.686,0.758,11.0,-6.458,0.0,0.0337,0.133,0.000929,0.0706,0.771,116.985,225829.00778894473,Unknown,Moderate,Moderate,September
Hasta la Verdad,Javiera Mena,42.58588104502501,Mena,2010-09-01,pop,0.658,0.777,1.0,-6.69,1.0,0.0283,0.0293,0.00143,0.0541,0.92,105.009,292800.0,Medium-Low Popularity,Moderate,Moderate,September
La Joya,Javiera Mena,0.0,Otra Era,2014-10-28,pop,0.63,0.892,2.0,-3.793,1.0,0.0409,0.0337,0.0,0.608,0.92,102.993,225829.00778894473,Unknown,Moderate,Loud,October
Dentro de ti,Javiera Mena,40.0,Espejo,2018-04-27,pop,0.72,0.824,6.0,-4.887,1.0,0.10698268610046399,0.0259,2.74e-05,0.309,0.572,101.0,218600.0,Medium-Low Popularity,Moderate,Loud,April
Yo No Te Pido la Luna,Javiera Mena,0.0,Esquemas Juveniles,2006-10-05,pop,0.702,0.75,11.0,-5.608,1.0,0.0289,0.0496,0.00894,0.121,0.594,118.009,225829.00778894473,Unknown,Moderate,Moderate,October
Sol de Invierno,Javiera Mena,0.0,Esquemas Juveniles,2006-10-05,pop,0.538,0.644,9.0,-7.652,0.5638447617132516,0.0298,0.375,0.0286,0.111,0.467,180.05,264507.0,Unknown,Ultra Fast,Moderate,October
Que Me Tome la Noche,Javiera Mena,0.0,Otra Era,2014-10-28,pop,0.713,0.913,0.0,-3.399,0.0,0.10698268610046399,0.00673,6.14e-06,0.103,0.964,134.981,208283.0,Unknown,Fast,Loud,October
